Id;nom_source;nom_ldd;id_origin;auteur_in;annee_init;date_obs;confidenti;typo_ppale;typo_secon;fonction;commentair;financemen;cd_insee;commune;X_L93;Y_L93;maj_date;maj_auteur;maj_commen;prefixe;x;y
1102;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7544;;2010;25/05/2010;;Prairie;;Non renseigné;;;55255;Jametz;875640;6927577;;;;;5.42048644;49.42341708
1164;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7650;;2010;20/07/2010;;Prairie;;Non renseigné;;;55255;Jametz;874196;6926781;;;;;5.40026305;49.41666379
1165;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7651;;2010;20/07/2010;;Prairie;;Non renseigné;;;55255;Jametz;874664;6926876;;;;;5.40675441;49.41738822
20;CEN Lorraine;Inventaire Interreg lorraine;181;SCHMITT Virginie;2010;01/01/2010;;Prairie;;Non renseigné;Typologie : RPG 2009;;55109;Chauvency-le-Château;867988;6937586;;;;;5.31914934;49.51539913
136;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);217;;1999;21/05/1999;;Forêt/Boisement;;Non renseigné;;;55109;Chauvency-le-Château;868238;6941539;;;;;5.32420187;49.55084548
1156;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7622;;2010;17/03/2010;;Prairie;;Non renseigné;;;55109;Chauvency-le-Château;868255;6940909;;;;;5.32434650;49.54509465
21;CEN Lorraine;Inventaire Interreg lorraine;179;SCHMITT Virginie;2010;01/01/2010;;Prairie;;Non renseigné;;;55510;Thonne-les-Près;868384;6938139;;;;;5.32477869;49.52027768
86;CEN Lorraine;Inventaire Interreg lorraine;368;SCHMITT Virginie;2010;01/01/2010;;Forêt/Boisement;;Non renseigné;;;55510;Thonne-les-Près;869024;6939307;;;;;5.33413591;49.53058523
87;CEN Lorraine;Inventaire Interreg lorraine;741;SCHMITT Virginie;2010;01/01/2010;;Prairie;;Non renseigné;Typologie : RPG 2010;;55351;Montmédy;872539;6939228;;;;;5.38265271;49.52875452
1;CEN Lorraine;Inventaire Interreg lorraine;107;SCHMITT Virginie;2009;01/01/2009;;Prairie;;Non renseigné;Typologie : RPG 2010;;55554;Villécloye;873288;6937421;;;;;5.39219409;49.51249900
960;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);6476;;2009;27/04/2009;;Prairie;;Non renseigné;;;55554;Villécloye;873196;6937458;;;;;5.39095112;49.51285170
1149;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7614;;2010;08/04/2010;;Prairie;;Non renseigné;Typologie : RPG 2009;;55554;Villécloye;873727;6938371;;;;;5.39865285;49.52090870
66;CEN Lorraine;Inventaire Interreg lorraine;712;SCHMITT Virginie;2010;01/01/2010;;Marais;;Non renseigné;;;55022;Avioth;872380;6942610;;;;;5.38182957;49.55935268
1062;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7489;;2010;09/04/2010;;Marais;;Non renseigné;;;55022;Avioth;872311;6942582;;;;;5.38125620;49.55913507
1129;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7581;;2010;28/04/2010;;Prairie;;Non renseigné;;;54134;Colmey;883193;6931095;;;;;5.52602217;49.45288092
54;CEN Lorraine;Inventaire Interreg lorraine;671;SCHMITT Virginie;2010;01/01/2010;;Disparue;;Non renseigné;;;54582;Villette;884396;6933462;24/04/2017;BRACH Mallaurie;MB : disparue car culture (Ortho 2015);;5.54367977;49.47380882
228;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1144;;1998;30/03/1998;;Forêt/Boisement;;Non renseigné;;;54582;Villette;886536;6934908;;;;;5.57383127;49.48618209
1151;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7616;;2010;07/04/2010;;Disparue;;Non renseigné;;;54582;Villette;884422;6933404;24/04/2017;BRACH Mallaurie;MB : disaprue car culture (Ortho 2015);;5.54401691;49.47328738
1152;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7617;;2010;07/04/2010;;Prairie;;Non renseigné;;;54582;Villette;884209;6933266;24/04/2017;BRACH Mallaurie;Recalage Orthophotographie 2015;;5.54137122;49.47216294
190;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);737;;1999;27/03/1999;;Prairie;;Non renseigné;;;88314;Morizécourt;912032;6779513;05/11/2018;MORI Quentin;Recalage Ortho 2015;;5.84876080;48.08103383
292;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1714;;2001;21/04/2001;;Forêt/Boisement;;Non renseigné;;;88421;Saint-Julien;918321;6773511;;;;;5.92943747;48.02553107
537;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4097;;2006;01/05/2006;;Forêt/Boisement;;Non renseigné;;;88421;Saint-Julien;918737;6773116;;;;;5.93482255;48.02183711
538;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4098;;2006;24/04/2006;;Forêt/Boisement;;Non renseigné;;;88421;Saint-Julien;918416;6774648;;;;;5.93127462;48.03572775
539;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4101;;2006;24/04/2006;;Prairie;;Non renseigné;;;88421;Saint-Julien;917317;6772422;;;;;5.91544433;48.01607566
129;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);151;;1997;18/05/1997;;Forêt/Boisement;;Non renseigné;;;88310;Monthureux-sur-Saône;920144;6775865;;;;;5.95505852;48.04608592
532;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4090;;2006;20/04/2006;;Forêt/Boisement;;Non renseigné;;;88310;Monthureux-sur-Saône;922955;6773171;;;;;5.99138385;48.02091323
533;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4091;;2006;20/04/2006;;Forêt/Boisement;;Non renseigné;;;88310;Monthureux-sur-Saône;923323;6774378;;;;;5.99693359;48.03164155
534;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4092;;2006;18/04/2006;;Forêt/Boisement;;Non renseigné;;;88310;Monthureux-sur-Saône;922857;6776329;;;;;5.99167866;48.04934198
535;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4093;;2006;01/05/2006;;Forêt/Boisement;;Non renseigné;;;88310;Monthureux-sur-Saône;922836;6776163;;;;;5.99130743;48.04785924
536;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4095;;2006;01/05/2006;;Forêt/Boisement;;Non renseigné;;;88310;Monthureux-sur-Saône;921949;6774142;;;;;5.97839168;48.02998707
217;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1016;;1997;18/05/1997;;Prairie;;Non renseigné;;;88473;Tignécourt;917427;6778508;;;;;5.92092943;48.07282556
255;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1340;;1997;18/05/1997;;Forêt/Boisement;;Non renseigné;;;88473;Tignécourt;917624;6775710;;;;;5.92119167;48.04554272
648;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4654;;2007;24/05/2007;;Forêt/Boisement;;Non renseigné;;;88473;Tignécourt;913295;6773398;;;;;5.86201009;48.02617567
127;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);149;;1997;18/05/1997;;Prairie;;Non renseigné;;;88061;Bleurville;918124;6776010;;;;;5.92803535;48.04806968
128;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);150;;1998;01/08/1998;;Prairie;;Non renseigné;;;88061;Bleurville;918326;6778508;;;;;5.93267961;48.07025815
299;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1737;;1998;02/09/1998;;Prairie;;Non renseigné;;;88061;Bleurville;921223;6777305;;;;;5.97025038;48.05867729
509;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4052;;2006;19/04/2006;;Prairie;;Non renseigné;;;88061;Bleurville;919018;6777509;;;;;5.94077834;48.06125326
510;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4054;;2006;24/04/2006;;Forêt/Boisement;;Non renseigné;;;88061;Bleurville;918045;6776370;;;;;5.92715779;48.05133691
511;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4055;;2006;18/04/2006;;Forêt/Boisement;;Non renseigné;;;88061;Bleurville;922580;6777399;;;;;5.98851230;48.05905532
512;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4057;;2006;07/06/2006;;Prairie;;Non renseigné;;;88061;Bleurville;922168;6776557;;;;;5.98255901;48.05162480
513;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4058;;2006;24/04/2006;;Forêt/Boisement;;Non renseigné;;;88061;Bleurville;918045;6776370;;;;;5.92715779;48.05133691
514;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4059;;2006;24/04/2006;;Forêt/Boisement;;Non renseigné;;;88061;Bleurville;918107;6776407;;;;;5.92801014;48.05164350
515;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4060;;2006;30/03/2006;;Forêt/Boisement;;Non renseigné;;;88061;Bleurville;920695;6778354;;;;;5.96370149;48.06828686
1351;Commission Reptiles Amphibiens;"Stage CEN P. Grisvard; 2010 - Base CRA (18-mars-2013)";10176;GRISVARD Pierre;2010;03/05/2010;;Erreur d'interprétation;;Non renseigné;;;88289;Martigny-les-Bains;907353;6781327;26/03/2020;MORI Quentin;Vérification terrain Damien - Donnée absente;;5.78609917;48.09938944
311;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1873;;2001;28/05/2001;;Prairie;;Non renseigné;;;88287;Marey;917630;6781304;;;;;5.92436464;48.09556701
333;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);2051;;2002;21/03/2002;;Forêt/Boisement;;Non renseigné;;;88360;Provenchères-lès-Darney;921214;6785307;;;;;5.97418645;48.13063278
650;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4684;;2006;24/03/2006;;Forêt/Boisement;;Non renseigné;;;88360;Provenchères-lès-Darney;921310;6785175;;;;;5.97540650;48.12941517
722;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5452;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88360;Provenchères-lès-Darney;921394;6785079;;;;;5.97647509;48.12851834
723;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5453;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88360;Provenchères-lès-Darney;920929;6784533;;;;;5.96996165;48.12376872
724;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5454;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88360;Provenchères-lès-Darney;921140;6784938;;;;;5.97300433;48.12733804
736;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5518;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88360;Provenchères-lès-Darney;921453;6785040;;;;;5.97725611;48.12815193
206;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);854;;2011;15/06/2011;;Jardin/Urbain/Milieu anthropisé;;Non renseigné;;;88381;Relanges;924226;6783284;;;;;6.01359993;48.11140946
1236;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);9419;;2003;25/04/2003;;Prairie;;Non renseigné;;;88381;Relanges;924131;6783056;;;;;6.01248316;48.10946058
499;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);3926;;2005;18/03/2005;;Forêt/Boisement;;Non renseigné;;;88124;Darney;927796;6778133;;;;;6.05885433;48.06386324
1310;Commission Reptiles Amphibiens;Tableau CSL - E. ROUSSEL - Etude Tranchée des Quatre Mares à ATTIGNY(88) - 2010;10070;ROUSSEL Elodie;2010;07/04/2010;;Forêt/Boisement;;Non renseigné;;;88124;Darney;927311;6777747;;;;;6.05214772;48.06055667
725;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5457;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;921588;6785298;;;;;5.97920130;48.13042242
726;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5458;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;921591;6785640;;;;;5.97941490;48.13349484
727;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5459;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;921371;6785725;;;;;5.97650047;48.13434106
728;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5470;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;921560;6785621;;;;;5.97898632;48.13333728
729;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5473;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;924132;6785922;;;;;6.01368813;48.13517125
730;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5475;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;923853;6786351;;;;;6.01015697;48.13911642
731;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5495;;2008;29/04/2008;;Forêt/Boisement;;Non renseigné;;;88411;Saint-Baslemont;921796;6785916;;;;;5.98231140;48.13590692
1007;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);6738;;2009;12/05/2009;;Forêt/Boisement;;Non renseigné;;;88065;Bonvillet;927947;6783501;;;;;6.06367797;48.11207958
1008;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);6743;;2009;12/05/2009;;Forêt/Boisement;;Non renseigné;;;88065;Bonvillet;929352;6784027;;;;;6.08281268;48.11631288
211;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);941;;1999;27/03/1999;;Forêt/Boisement;;Non renseigné;;;88430;Saint-Ouen-lès-Parey;906245;6789811;;;;;5.77522866;48.17603469
138;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);246;;1999;30/11/2016;;Prairie;;Non renseigné;;;88114;Contrexéville;916340;6790501;;;;;5.91257108;48.17905955
230;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1179;;1999;05/04/1999;;Forêt/Boisement;;Non renseigné;;;88114;Contrexéville;916840;6791500;;;;;5.91849931;48.18778361
295;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1729;;1998;11/04/1998;;Forêt/Boisement;;Non renseigné;Pas vu sur le terrain le 31112016;;88114;Contrexéville;916840;6791500;;;;;5.91849931;48.18778361
324;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1995;;2002;15/05/2002;;Forêt/Boisement;;Non renseigné;Pas vu sur le terrain le 31112016;;88114;Contrexéville;916874;6791497;;;;;5.91895536;48.18775163
476;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);3460;;2004;23/03/2004;;Forêt/Boisement;;Non renseigné;Pas vu sur le terrain le 31112016;;88114;Contrexéville;916946;6791138;;;;;5.91974207;48.18449607
678;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4929;;2006;11/07/2006;;Forêt/Boisement;;Non renseigné;Pas vu sur le terrain le 31112016;;88114;Contrexéville;916963;6791383;;;;;5.92009374;48.18669069
1042;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7361;;2010;30/11/2016;;Prairie;;Abreuvoir;;;88114;Contrexéville;916117;6790620;01/12/2016;MORI Quentin;;;5.90834144;48.18011792
231;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1180;;1999;13/03/1999;;Prairie;;Non renseigné;"MB : pas de mare visible; voir QM";;88516;Vittel;921639;6793593;;;;;5.98409091;48.20499145
681;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4980;;2007;15/03/2007;;Culture;;Non renseigné;;;88095;Châtenois;911927;6805258;;;;;5.85913171;48.31310844
676;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4887;;2006;27/06/2006;;Forêt/Boisement;;Non renseigné;;;88051;Belmont-sur-Vair;917580;6800406;;;;;5.93290327;48.26762207
677;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4888;;2006;27/06/2006;;Forêt/Boisement;;Non renseigné;;;88051;Belmont-sur-Vair;917378;6800733;;;;;5.93034614;48.27062519
1174;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7740;;2010;01/06/2010;;Prairie;;Non renseigné;;;88427;Saint-Menge;919232;6802471;;;;;5.95618822;48.28562941
682;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4983;;2007;15/03/2007;;Forêt/Boisement;;Non renseigné;;;88206;Gironcourt-sur-Vraine;917283;6803161;;;;;5.93028083;48.29248934
673;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4869;;2006;14/06/2006;;Forêt/Boisement;;Non renseigné;;;88308;Mont-lès-Neufchâteau;894991;6807436;;;;;5.63180127;48.33799102
672;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4848;;2006;12/06/2006;;Forêt/Boisement;;Non renseigné;;;88183;Frebécourt;896805;6811053;;;;;5.65791999;48.36996784
687;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4993;;2008;24/01/2008;;Forêt/Boisement;;Non renseigné;;;88183;Frebécourt;896272;6813660;;;;;5.65189949;48.39356778
685;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4991;;2007;26/03/2007;;Prairie;;Non renseigné;;;88118;Coussey;896130;6814898;14/06/2018;UNREIN Emmanuelle;Recalage ortho2015 / doute connexion réseau hydro;;5.65019484;48.40500786
686;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4992;;2007;27/06/2007;;Forêt/Boisement;;Non renseigné;;;88118;Coussey;896128;6816961;;;;;5.65145118;48.42329489
691;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5008;;2007;27/06/2007;;Prairie;;Non renseigné;;;88118;Coussey;897303;6815383;;;;;5.66661324;48.40874944
674;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4879;;2006;22/06/2006;;Forêt/Boisement;;Non renseigné;;;88460;Soulosse-sous-Saint-Élophe;902771;6818517;;;;;5.74191706;48.43524274
701;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5056;;2007;06/07/2007;;Forêt/Boisement;;Non renseigné;;;88460;Soulosse-sous-Saint-Élophe;902210;6817875;;;;;5.73403546;48.42964823
973;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);6503;;2010;04/05/2010;;Prairie;;Non renseigné;;;55344;Montbras;900411;6826672;;;;;5.71382773;48.50929624
329;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);2032;;1998;10/06/1998;;Forêt/Boisement;;Non renseigné;;;88255;Jubainville;903406;6819655;;;;;5.75103798;48.44527380
675;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4882;;2006;26/06/2006;;Forêt/Boisement;;Non renseigné;;;88255;Jubainville;903440;6820205;;;;;5.75175271;48.45021178
157;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);466;;1999;13/03/1999;;Prairie;;Non renseigné;;;88231;Haréville;923281;6794235;;;;;6.00651307;48.21020794
500;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);3927;;2006;21/04/2006;;Prairie;;Non renseigné;;;88162;Esley;926893;6788686;23/08/2017;MORI Quentin;Recalage RPG;;6.05214260;48.15883712
501;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);3928;;2006;21/04/2006;;Forêt/Boisement;;Non renseigné;;;88162;Esley;926835;6788606;23/08/2017;MORI Quentin;Recalage RPG 2014;;6.05140769;48.15831129
1171;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7733;;2010;31/05/2010;;Forêt/Boisement;;Non renseigné;;;88403;Rozerotte;929493;6796558;;;;;6.09129551;48.22893575
721;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5437;;2008;01/05/2008;;Forêt/Boisement;;Non renseigné;;;88146;Domjulien;922728;6799946;;;;;6.00199074;48.26174506
1172;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7737;;2010;01/06/2010;;Forêt/Boisement;;Non renseigné;;;88164;Estrennes;926751;6798974;;;;;6.05565223;48.25161780
1173;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7738;;2010;01/06/2010;;Forêt/Boisement;;Non renseigné;;;88164;Estrennes;926712;6798934;;;;;6.05511546;48.25126610
376;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);2354;;2003;14/03/2003;;Jardin/Urbain/Milieu anthropisé;;Non renseigné;;;88304;Mirecourt;931684;6804216;;;;;6.12486609;48.29700940
273;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1524;;2001;10/03/2001;;Forêt/Boisement;;Non renseigné;;;88151;Dompaire;937152;6797610;;;;;6.19492555;48.23565326
705;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5071;;2007;06/04/2007;;Forêt/Boisement;;Non renseigné;;;88254;Jorxey;938784;6804498;;;;;6.22067414;48.29697411
1170;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);7718;;2010;27/06/2010;;Forêt/Boisement;;Non renseigné;;;88223;Gugney-aux-Aulx;941533;6803179;;;;;6.25697432;48.28410425
711;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5108;;2007;13/04/2007;;Prairie;;Non renseigné;;;88480;Ubexy;943469;6808909;;;;;6.28626598;48.33489702
420;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);2873;;2004;27/03/2004;;Forêt/Boisement;;Non renseigné;;;88055;Bettegney-Saint-Brice;947353;6805946;;;;;6.33693819;48.30679145
269;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1468;;2000;22/04/2000;;Forêt/Boisement;;Non renseigné;;;54552;Vaudémont;926725;6817008;;;;;6.06454573;48.41369929
270;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1469;;2000;21/04/2000;;Prairie;;Non renseigné;;;54203;Forcelles-Saint-Gorgon;930066;6822063;;;;;6.11254808;48.45802597
204;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);847;;1999;01/06/1999;;Prairie;;Non renseigné;;;54442;Quevilloncourt;930168;6823263;;;;;6.11455684;48.46877167
888;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5909;;2008;03/04/2008;;Forêt/Boisement;;Non renseigné;;;54266;Houdreville;927271;6828288;;;;;6.07804726;48.51496059
1006;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);6705;;2009;08/04/2009;;Forêt/Boisement;;Non renseigné;;;54266;Houdreville;927449;6827296;;;;;6.07993590;48.50598187
238;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);1226;;1997;28/04/1997;;Prairie;;Non renseigné;;;54409;Omelmont;930099;6824774;;;;;6.11443182;48.48238403
706;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5092;;2008;23/03/2008;;Forêt/Boisement;;Non renseigné;;;88406;Rugney;941226;6808964;;;;;6.25605537;48.33622090
709;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5099;;2007;07/04/2007;;Forêt/Boisement;;Non renseigné;;;88073;Brantigny;941901;6809592;;;;;6.26550691;48.34162269
664;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);4767;;2004;27/05/2004;;Prairie;;Non renseigné;;;54554;Vaudigny;936758;6820202;;;;;6.20195829;48.43888643
861;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5796;;2008;11/06/2008;;Erreur d'interprétation;;Non renseigné;;;54344;Mangonville;943096;6821015;10/07/2018;AUMAITRE Damien;Annexes hydraulique de la Moselle connectée en permanence;;6.28803296;48.44384996
873;Commission Reptiles Amphibiens;Base CRA (18-mars-2013);5836;;2008;10/06/2008;;Forêt/Boisement;;Non renseigné;;;54344;Mangonville;943180;6821255;;;;;6.28930436;48.44597660
